n_bits,N,p_true,q_true,M_shots,rep,success,attempts,time_sec,qubits_used,method,factors_found
7,77,7,11,500,37,1,5,0.14930176734924316,0,gcd_luck,"[7, 11]"
7,77,7,11,500,38,1,4,0.10766029357910156,0,gcd_luck,"[7, 11]"
7,77,7,11,500,39,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,500,40,1,4,0.1121213436126709,0,gcd_luck,"[7, 11]"
7,77,7,11,500,41,1,2,0.03616619110107422,0,gcd_luck,"[7, 11]"
7,77,7,11,500,42,1,7,0.22951650619506836,0,gcd_luck,"[7, 11]"
7,77,7,11,500,43,1,2,0.037557125091552734,0,gcd_luck,"[7, 11]"
7,77,7,11,500,44,1,5,0.14982914924621582,0,gcd_luck,"[7, 11]"
7,77,7,11,500,45,1,3,0.07646989822387695,0,gcd_luck,"[7, 11]"
7,77,7,11,500,46,1,5,0.19019436836242676,19,quantum,"[7, 11]"
7,77,7,11,500,47,1,3,0.0728905200958252,0,gcd_luck,"[7, 11]"
7,77,7,11,500,48,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,500,49,1,7,0.22198128700256348,0,gcd_luck,"[7, 11]"
7,77,7,11,500,50,1,2,0.040064334869384766,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,1,0,10,0.42919230461120605,19,failed,[]
7,77,7,11,1024,2,1,2,0.050018310546875,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,3,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,4,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,5,1,6,0.29496121406555176,19,quantum,"[7, 11]"
7,77,7,11,1024,6,1,2,0.04741072654724121,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,7,0,10,0.45296573638916016,19,failed,[]
7,77,7,11,1024,8,1,3,0.09086298942565918,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,9,0,10,0.4449310302734375,19,failed,[]
7,77,7,11,1024,10,1,3,0.08444023132324219,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,11,1,3,0.12908077239990234,19,quantum,"[7, 11]"
7,77,7,11,1024,12,1,2,0.04394173622131348,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,13,1,5,0.17209792137145996,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,14,0,10,0.40794849395751953,19,failed,[]
7,77,7,11,1024,15,1,3,0.08218240737915039,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,16,1,2,0.04284858703613281,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,17,1,3,0.08374834060668945,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,18,1,2,0.04516267776489258,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,19,1,2,0.08599495887756348,19,quantum,"[7, 11]"
7,77,7,11,1024,20,1,8,0.3015406131744385,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,21,1,2,0.04084587097167969,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,22,1,5,0.16309523582458496,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,23,1,2,0.040045976638793945,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,24,1,5,0.16127896308898926,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,25,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,26,1,6,0.19777560234069824,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,27,1,7,0.252016544342041,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,28,1,7,0.2441117763519287,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,29,1,2,0.04097604751586914,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,30,1,2,0.04455161094665527,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,31,1,6,0.2227320671081543,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,32,1,7,0.24454379081726074,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,33,1,4,0.12168002128601074,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,34,1,3,0.08509445190429688,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,35,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,36,1,3,0.08026003837585449,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,37,1,3,0.08524489402770996,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,38,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,39,1,6,0.21270489692687988,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,40,1,5,0.17536473274230957,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,41,1,2,0.08277082443237305,19,quantum,"[7, 11]"
7,77,7,11,1024,42,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,43,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,44,1,4,0.12320756912231445,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,45,1,8,0.2903475761413574,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,46,1,2,0.03984808921813965,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,47,1,8,0.2791259288787842,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,48,0,10,0.42792534828186035,19,failed,[]
7,77,7,11,1024,49,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,1024,50,1,2,0.04110288619995117,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,1,1,5,0.19519925117492676,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,2,1,6,0.2321784496307373,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,3,0,10,0.4671289920806885,19,failed,[]
7,77,7,11,2048,4,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,5,1,4,0.13833999633789062,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,6,1,8,0.3336951732635498,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,7,1,2,0.04798269271850586,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,8,1,2,0.09736824035644531,19,quantum,"[7, 11]"
7,77,7,11,2048,9,1,4,0.14887189865112305,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,10,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,11,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,12,1,2,0.04828143119812012,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,13,1,2,0.049422264099121094,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,14,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,15,1,1,0.04865384101867676,19,quantum,"[7, 11]"
7,77,7,11,2048,16,1,5,0.19374537467956543,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,17,1,3,0.09294009208679199,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,18,1,1,0.0020194053649902344,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,19,1,3,0.09803152084350586,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,20,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,21,1,5,0.19836044311523438,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,22,1,6,0.294511079788208,19,quantum,"[7, 11]"
7,77,7,11,2048,23,1,2,0.04744100570678711,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,24,1,3,0.09623026847839355,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,25,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,26,1,2,0.047590017318725586,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,27,1,2,0.048087358474731445,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,28,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,29,0,10,0.47573161125183105,19,failed,[]
7,77,7,11,2048,30,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,31,1,3,0.0949099063873291,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,32,1,4,0.14522385597229004,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,33,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,34,1,8,0.34247875213623047,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,35,0,10,0.49513912200927734,19,failed,[]
7,77,7,11,2048,36,1,5,0.18819093704223633,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,37,1,2,0.04829573631286621,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,38,1,7,0.2814366817474365,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,39,1,6,0.23710989952087402,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,40,1,2,0.0465083122253418,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,41,1,4,0.1425647735595703,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,42,1,4,0.14217710494995117,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,43,1,8,0.3556807041168213,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,44,1,2,0.1433088779449463,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,45,1,2,0.04661679267883301,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,46,1,9,0.39824962615966797,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,47,1,2,0.0521395206451416,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,48,1,4,0.16420221328735352,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,49,1,5,0.20102620124816895,0,gcd_luck,"[7, 11]"
7,77,7,11,2048,50,1,8,0.3669734001159668,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,1,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,2,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,3,1,3,0.12700486183166504,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,4,1,7,0.3813152313232422,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,5,1,9,0.45371222496032715,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,6,1,4,0.16891789436340332,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,7,1,3,0.11071109771728516,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,8,1,8,0.39589500427246094,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,9,1,4,0.1840832233428955,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,10,1,6,0.29034423828125,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,11,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,12,1,4,0.1754012107849121,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,13,1,3,0.1206209659576416,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,14,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,15,1,2,0.11648941040039062,19,quantum,"[7, 11]"
7,77,7,11,4096,16,1,3,0.11325883865356445,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,17,1,2,0.0559697151184082,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,18,0,10,0.583268404006958,19,failed,[]
7,77,7,11,4096,19,1,1,0.056127309799194336,19,quantum,"[7, 11]"
7,77,7,11,4096,20,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,21,1,10,0.5737862586975098,19,quantum,"[7, 11]"
7,77,7,11,4096,22,1,5,0.2307569980621338,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,23,1,7,0.34603071212768555,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,24,1,4,0.17014336585998535,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,25,1,5,0.23292016983032227,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,26,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,27,1,4,0.1734449863433838,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,28,1,10,0.5181207656860352,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,29,1,2,0.05966329574584961,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,30,1,2,0.05799293518066406,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,31,1,5,0.28725743293762207,19,quantum,"[7, 11]"
7,77,7,11,4096,32,1,2,0.05882072448730469,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,33,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,34,1,9,0.5221695899963379,19,quantum,"[7, 11]"
7,77,7,11,4096,35,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,36,1,4,0.17064189910888672,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,37,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,38,1,2,0.05750608444213867,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,39,1,3,0.12152767181396484,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,40,1,4,0.17401742935180664,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,41,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,42,1,9,0.4569547176361084,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,43,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,44,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,45,0,10,0.5877366065979004,19,failed,[]
7,77,7,11,4096,46,1,2,0.060553550720214844,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,47,1,2,0.0577390193939209,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,48,1,9,0.47870516777038574,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,49,1,1,0.0,0,gcd_luck,"[7, 11]"
7,77,7,11,4096,50,1,5,0.23627924919128418,0,gcd_luck,"[7, 11]"
8,143,11,13,100,1,1,6,0.18356943130493164,0,gcd_luck,"[11, 13]"
8,143,11,13,100,2,1,4,0.10686063766479492,0,gcd_luck,"[11, 13]"
8,143,11,13,100,3,1,2,0.036917924880981445,0,gcd_luck,"[11, 13]"
8,143,11,13,100,4,0,10,0.36376142501831055,20,failed,[]
8,143,11,13,100,5,1,10,0.3342478275299072,0,gcd_luck,"[11, 13]"
8,143,11,13,100,6,1,10,0.32099318504333496,0,gcd_luck,"[11, 13]"
8,143,11,13,100,7,1,2,0.03969860076904297,0,gcd_luck,"[11, 13]"
8,143,11,13,100,8,1,3,0.07134890556335449,0,gcd_luck,"[11, 13]"
8,143,11,13,100,9,1,4,0.10964584350585938,0,gcd_luck,"[11, 13]"
8,143,11,13,100,10,1,3,0.07210564613342285,0,gcd_luck,"[11, 13]"
8,143,11,13,100,11,1,2,0.03535580635070801,0,gcd_luck,"[11, 13]"
8,143,11,13,100,12,1,6,0.180403470993042,0,gcd_luck,"[11, 13]"
8,143,11,13,100,13,1,2,0.03559470176696777,0,gcd_luck,"[11, 13]"
8,143,11,13,100,14,1,6,0.17909479141235352,0,gcd_luck,"[11, 13]"
8,143,11,13,100,15,0,10,0.3541445732116699,20,failed,[]
8,143,11,13,100,16,1,8,0.24851441383361816,0,gcd_luck,"[11, 13]"
8,143,11,13,100,17,1,3,0.07083487510681152,0,gcd_luck,"[11, 13]"
8,143,11,13,100,18,1,5,0.13794374465942383,0,gcd_luck,"[11, 13]"
8,143,11,13,100,19,1,3,0.07144641876220703,0,gcd_luck,"[11, 13]"
8,143,11,13,100,20,1,2,0.03640627861022949,0,gcd_luck,"[11, 13]"
8,143,11,13,100,21,0,10,0.35561275482177734,20,failed,[]
8,143,11,13,100,22,1,4,0.10828495025634766,0,gcd_luck,"[11, 13]"
8,143,11,13,100,23,1,8,0.25063061714172363,0,gcd_luck,"[11, 13]"
8,143,11,13,100,24,0,10,0.34932923316955566,20,failed,[]
8,143,11,13,100,25,1,2,0.03672623634338379,0,gcd_luck,"[11, 13]"
8,143,11,13,100,26,0,10,0.3577845096588135,20,failed,[]
8,143,11,13,100,27,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,100,28,1,5,0.14129257202148438,0,gcd_luck,"[11, 13]"
8,143,11,13,100,29,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,100,30,0,10,0.3562500476837158,20,failed,[]
8,143,11,13,100,31,1,4,0.10919690132141113,0,gcd_luck,"[11, 13]"
8,143,11,13,100,32,1,10,0.3274352550506592,0,gcd_luck,"[11, 13]"
8,143,11,13,100,33,0,10,0.3520083427429199,20,failed,[]
8,143,11,13,100,34,1,2,0.03581380844116211,0,gcd_luck,"[11, 13]"
8,143,11,13,100,35,1,3,0.07338595390319824,0,gcd_luck,"[11, 13]"
8,143,11,13,100,36,1,6,0.17863702774047852,0,gcd_luck,"[11, 13]"
8,143,11,13,100,37,1,2,0.0346987247467041,0,gcd_luck,"[11, 13]"
8,143,11,13,100,38,1,9,0.2799677848815918,0,gcd_luck,"[11, 13]"
8,143,11,13,100,39,1,8,0.28308582305908203,20,quantum,"[11, 13]"
8,143,11,13,100,40,1,4,0.11063218116760254,0,gcd_luck,"[11, 13]"
8,143,11,13,100,41,1,2,0.03536057472229004,0,gcd_luck,"[11, 13]"
8,143,11,13,100,42,1,2,0.036267995834350586,0,gcd_luck,"[11, 13]"
8,143,11,13,100,43,0,10,0.3593442440032959,20,failed,[]
8,143,11,13,100,44,0,10,0.3672962188720703,20,failed,[]
8,143,11,13,100,45,1,3,0.0720663070678711,0,gcd_luck,"[11, 13]"
8,143,11,13,100,46,0,10,0.3487675189971924,20,failed,[]
8,143,11,13,100,47,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,100,48,1,3,0.06957435607910156,0,gcd_luck,"[11, 13]"
8,143,11,13,100,49,1,9,0.2876930236816406,0,gcd_luck,"[11, 13]"
8,143,11,13,100,50,1,2,0.035156965255737305,0,gcd_luck,"[11, 13]"
8,143,11,13,500,1,0,10,0.3791217803955078,20,failed,[]
8,143,11,13,500,2,1,3,0.07776188850402832,0,gcd_luck,"[11, 13]"
8,143,11,13,500,3,0,10,0.37654685974121094,20,failed,[]
8,143,11,13,500,4,1,2,0.03753066062927246,0,gcd_luck,"[11, 13]"
8,143,11,13,500,5,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,500,6,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,500,7,1,3,0.07691311836242676,0,gcd_luck,"[11, 13]"
8,143,11,13,500,8,1,2,0.03978085517883301,0,gcd_luck,"[11, 13]"
8,143,11,13,500,9,1,4,0.11200261116027832,0,gcd_luck,"[11, 13]"
8,143,11,13,500,10,1,5,0.1538703441619873,0,gcd_luck,"[11, 13]"
8,143,11,13,500,11,1,9,0.2989616394042969,0,gcd_luck,"[11, 13]"
8,143,11,13,500,12,1,1,0.036879777908325195,20,quantum,"[11, 13]"
8,143,11,13,500,13,1,3,0.07264947891235352,0,gcd_luck,"[11, 13]"
8,143,11,13,500,14,1,4,0.11539649963378906,0,gcd_luck,"[11, 13]"
8,143,11,13,500,15,1,2,0.03657221794128418,0,gcd_luck,"[11, 13]"
8,143,11,13,500,16,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,500,17,1,4,0.113861083984375,0,gcd_luck,"[11, 13]"
8,143,11,13,500,18,1,7,0.2290349006652832,0,gcd_luck,"[11, 13]"
8,143,11,13,500,19,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,500,20,1,2,0.037862539291381836,0,gcd_luck,"[11, 13]"
8,143,11,13,500,21,0,10,0.3726973533630371,20,failed,[]
8,143,11,13,500,22,1,2,0.041152000427246094,0,gcd_luck,"[11, 13]"
8,143,11,13,500,23,1,6,0.1865849494934082,0,gcd_luck,"[11, 13]"
8,143,11,13,500,24,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,500,25,1,4,0.1102447509765625,0,gcd_luck,"[11, 13]"
8,143,11,13,500,26,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,500,27,1,2,0.03796553611755371,0,gcd_luck,"[11, 13]"
8,143,11,13,500,28,0,10,0.37360596656799316,20,failed,[]
8,143,11,13,500,29,0,10,0.3862614631652832,20,failed,[]
8,143,11,13,500,30,1,2,0.03714442253112793,0,gcd_luck,"[11, 13]"
8,143,11,13,500,31,1,1,0.0374758243560791,20,quantum,"[11, 13]"
8,143,11,13,500,32,1,2,0.03690361976623535,0,gcd_luck,"[11, 13]"
8,143,11,13,500,33,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,500,34,1,2,0.038115739822387695,0,gcd_luck,"[11, 13]"
8,143,11,13,500,35,1,7,0.22056269645690918,0,gcd_luck,"[11, 13]"
8,143,11,13,500,36,0,10,0.3705272674560547,20,failed,[]
8,143,11,13,500,37,1,3,0.07444882392883301,0,gcd_luck,"[11, 13]"
8,143,11,13,500,38,1,3,0.07459568977355957,0,gcd_luck,"[11, 13]"
8,143,11,13,500,39,1,5,0.15158295631408691,0,gcd_luck,"[11, 13]"
8,143,11,13,500,40,1,3,0.07444572448730469,0,gcd_luck,"[11, 13]"
8,143,11,13,500,41,0,10,0.36664414405822754,20,failed,[]
8,143,11,13,500,42,1,5,0.1523275375366211,0,gcd_luck,"[11, 13]"
8,143,11,13,500,43,1,8,0.26044273376464844,0,gcd_luck,"[11, 13]"
8,143,11,13,500,44,1,10,0.3364369869232178,0,gcd_luck,"[11, 13]"
8,143,11,13,500,45,1,2,0.036409854888916016,0,gcd_luck,"[11, 13]"
8,143,11,13,500,46,1,3,0.07088804244995117,0,gcd_luck,"[11, 13]"
8,143,11,13,500,47,1,2,0.03769183158874512,0,gcd_luck,"[11, 13]"
8,143,11,13,500,48,1,5,0.1494150161743164,0,gcd_luck,"[11, 13]"
8,143,11,13,500,49,1,3,0.07333683967590332,0,gcd_luck,"[11, 13]"
8,143,11,13,500,50,1,3,0.07409286499023438,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,1,1,6,0.19803833961486816,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,2,1,6,0.20200371742248535,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,3,1,3,0.08080649375915527,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,4,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,5,1,2,0.04159832000732422,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,6,1,8,0.2840137481689453,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,7,1,2,0.040762901306152344,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,8,1,10,0.4047689437866211,20,quantum,"[11, 13]"
8,143,11,13,1024,9,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,10,0,10,0.3957359790802002,20,failed,[]
8,143,11,13,1024,11,1,1,0.03862762451171875,20,quantum,"[11, 13]"
8,143,11,13,1024,12,1,1,0.040079355239868164,20,quantum,"[11, 13]"
8,143,11,13,1024,13,0,10,0.38532447814941406,20,failed,[]
8,143,11,13,1024,14,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,15,1,2,0.03854107856750488,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,16,1,1,0.04139351844787598,20,quantum,"[11, 13]"
8,143,11,13,1024,17,1,4,0.11408329010009766,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,18,1,2,0.07975649833679199,20,quantum,"[11, 13]"
8,143,11,13,1024,19,1,3,0.0781853199005127,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,20,1,4,0.12162184715270996,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,21,1,9,0.32329607009887695,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,22,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,23,1,6,0.2018904685974121,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,24,1,2,0.042524099349975586,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,25,1,3,0.08026432991027832,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,26,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,27,1,5,0.1651921272277832,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,28,1,8,0.2864372730255127,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,29,1,4,0.11979079246520996,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,30,1,2,0.04174685478210449,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,31,1,3,0.08163118362426758,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,32,1,4,0.12195253372192383,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,33,1,5,0.2017812728881836,20,quantum,"[11, 13]"
8,143,11,13,1024,34,1,2,0.03946328163146973,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,35,0,10,0.4000129699707031,20,failed,[]
8,143,11,13,1024,36,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,37,1,5,0.2090921401977539,20,quantum,"[11, 13]"
8,143,11,13,1024,38,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,39,1,2,0.04433727264404297,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,40,1,4,0.1252269744873047,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,41,1,2,0.04651951789855957,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,42,1,3,0.0801393985748291,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,43,1,9,0.3214685916900635,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,44,1,4,0.1195211410522461,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,45,0,10,0.39083075523376465,20,failed,[]
8,143,11,13,1024,46,0,10,0.3886091709136963,20,failed,[]
8,143,11,13,1024,47,1,5,0.1587693691253662,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,48,1,5,0.19996047019958496,20,quantum,"[11, 13]"
8,143,11,13,1024,49,1,2,0.04163980484008789,0,gcd_luck,"[11, 13]"
8,143,11,13,1024,50,1,4,0.16048455238342285,20,quantum,"[11, 13]"
8,143,11,13,2048,1,1,3,0.09423375129699707,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,2,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,3,0,10,0.4476766586303711,20,failed,[]
8,143,11,13,2048,4,1,2,0.09385919570922852,20,quantum,"[11, 13]"
8,143,11,13,2048,5,1,4,0.1822338104248047,20,quantum,"[11, 13]"
8,143,11,13,2048,6,0,10,0.45548391342163086,20,failed,[]
8,143,11,13,2048,7,1,5,0.1805121898651123,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,8,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,9,1,6,0.2309589385986328,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,10,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,11,1,5,0.18317437171936035,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,12,1,7,0.28654003143310547,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,13,1,6,0.22791433334350586,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,14,0,10,0.45892786979675293,20,failed,[]
8,143,11,13,2048,15,1,2,0.04558300971984863,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,16,1,2,0.04619336128234863,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,17,1,1,0.04522871971130371,20,quantum,"[11, 13]"
8,143,11,13,2048,18,1,4,0.13518357276916504,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,19,0,10,0.4604980945587158,20,failed,[]
8,143,11,13,2048,20,1,5,0.23063015937805176,20,quantum,"[11, 13]"
8,143,11,13,2048,21,1,1,0.0,0,gcd_luck,"[11, 13]"
8,143,11,13,2048,22,1,1,0.0,0,gcd_luck,"[11, 13]"
